RELEASE_DATE,TICKER,NAME,ACTUAL_RELEASE,ECO_RELEASE_DT,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_HIGH,BN_SURVEY_LOW,FORECAST_STANDARD_DEVIATION,BN_SURVEY_NUMBER_OBSERVATIONS,RELEVANCE_VALUE,SURPRISES,ZSCORE
2000-07-17 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,0.8,20000717,0.4,0.4,0.5,-0.1,0.1,24,37.7953,0.4,4.0
2000-07-18 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,0.6,20000718,0.5,0.5,0.6,0.3,0.1,43,95.2756,0.09999999999999998,0.9999999999999998
2000-07-18 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,172.3,20000718,,,,,,1,36.2205,,
2000-07-18 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.2,20000718,0.2,0.2,0.4,0.1,0.1,43,76.378,0.0,0.0
2000-07-19 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-31,20000719,-30.5,-29.147,30,-35.4,1.2,43,83.4646,-0.5,-0.4166666666666667
2000-07-20 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,0.7,20000720,7,6.9,11,5,1.94,23,77.4803,-6.3,-3.247422680412371
2000-07-20 00:00:00,INJCJC Index,US Initial Jobless Claims SA,311,20000720,315,313,330,290,10.0,18,97.6378,-4,-0.4
2000-07-21 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,56.3,20000721,55,55.787,66,50,3.0,30,75.5906,1.2999999999999972,0.4333333333333324
2000-07-25 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,141.7,20000725,139.2,138.9,142,132,1.3,38,93.7008,2.5,1.923076923076923
2000-07-27 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,10,20000727,-0.3,-0.4,5,-4,1.6,41,91.3386,10.3,6.4375
2000-07-27 00:00:00,INJCJC Index,US Initial Jobless Claims SA,272,20000727,300,299,320,280,13.0,22,97.6378,-28,-2.1538461538461537
2000-07-28 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,108.3,20000728,108,108,110,106,0.5,21,92.9134,0.29999999999999716,0.5999999999999943
2000-07-31 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,52,20000731,55.8,55.6,58,52,1.3,22,81.1024,-3.799999999999997,-2.9230769230769207
2000-08-01 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,61.9,20000801,61,61.2,65,57,2.3,12,71.6535,0.8999999999999986,0.39130434782608636
2000-08-01 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,51.8,20000801,52.5,52.3,54,50,0.8,43,94.4882,-0.7000000000000028,-0.8750000000000036
2000-08-02 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,829,20000802,875,880,925,850,16.0,47,92.3077,-46,-2.875
2000-08-02 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,0,20000802,0,0,0.2,-0.2,0.1,36,82.6772,0,0.0
2000-08-03 00:00:00,INJCJC Index,US Initial Jobless Claims SA,276,20000803,282.5,282.9,300,265,8.0,18,97.6378,-6.5,-0.8125
2000-08-03 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,5.5,20000803,5.5,4.9,8.5,-1,2.0,41,84.252,0.0,0.0
2000-08-04 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,46,20000804,5,4,10,-8,7.0,8,68.8976,41,5.857142857142857
2000-08-04 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,-108,20000804,73,71,250,-65,61.0,49,98.4252,-181,-2.9672131147540983
2000-08-04 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,4,20000804,4,4,4.1,3.9,0.1,49,87.4016,0,0.0
2000-08-07 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,12,20000807,9,9.117,17.5,6,2.127,36,38.5827,3,1.4104372355430186
2000-08-09 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,1,20000809,0.6,0.5,0.8,0,0.2,12,80.315,0.4,2.0
2000-08-10 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,0,20000810,0.1,0.1,0.4,-0.5,0.3,16,76.8504,-0.1,-0.33333333333333337
2000-08-10 00:00:00,INJCJC Index,US Initial Jobless Claims SA,293,20000810,285,286,305,275,7.0,22,97.6378,8,1.1428571428571428
2000-08-14 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,0.9,20000814,0.6,0.6,0.9,0.3,0.2,26,37.7953,0.30000000000000004,1.5000000000000002
2000-08-15 00:00:00,IP CHNG Index,US Industrial Production MOM SA,0.4,20000815,0.4,0.33,0.6,0,0.1,41,90.0,0.0,0.0
2000-08-15 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,82.3,20000815,82.1,82.1189,82.4,81.8,0.2,38,63.7795,0.20000000000000284,1.0000000000000142
2000-08-16 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.2,20000816,0.2,0.2,0.3,0.1,,45,76.378,0.0,
2000-08-16 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,0.2,20000816,0.1,0.1,0.3,0,0.1,45,95.2756,0.1,1.0
2000-08-16 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,172.6,20000816,0.2,0.2,0.2,0.2,,0,36.2205,172.4,
2000-08-17 00:00:00,INJCJC Index,US Initial Jobless Claims SA,313,20000817,290,291.7,305,285,5.0,27,97.6378,23,4.6
2000-08-17 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,14.1,20000817,5,4.3,15,-5,4.2,25,77.4803,9.1,2.1666666666666665
2000-08-18 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-30.6,20000818,-31.5,-30.182,32,-37.5,1.2,45,83.4646,0.8999999999999986,0.7499999999999989
2000-08-18 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,4.8,20000818,-1,-2.7,6,-20,6.2,28,75.5906,5.8,0.9354838709677419
2000-08-22 00:00:00,FDTR Index,Federal Funds Target Rate - Upper Bound,6.5,20000822,6.5,6.51,6.75,6.5,0.06,75,96.8504,0.0,0.0
2000-08-24 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,-12.4,20000824,-7,-6.5,0.9,-10,2.3,47,91.3386,-5.4,-2.347826086956522
2000-08-24 00:00:00,INJCJC Index,US Initial Jobless Claims SA,314,20000824,305,306.7,325,285,10.0,20,97.6378,9,0.9
2000-08-29 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,141.1,20000829,141.3,141.24,143,138,0.8,38,93.7008,-0.20000000000001705,-0.2500000000000213
2000-08-29 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,944,20000829,840,839.54,885,795,17.0,42,92.3077,104,6.117647058823529
2000-08-30 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,-0.1,20000830,-0.1,-0.1,0.1,-0.2,0.1,37,82.6772,0.0,0.0
2000-08-31 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,-7.5,20000831,-7,-6,0.5,-9,1.8,41,84.252,-0.5,-0.2777777777777778
2000-08-31 00:00:00,INJCJC Index,US Initial Jobless Claims SA,318,20000831,310,310,319,300,5.0,21,97.6378,8,1.6
2000-08-31 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,46.5,20000831,53,53.2,57.5,51,1.3,24,81.1024,-6.5,-5.0
2000-09-01 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,-79,20000901,-20,-16,20,-40,12.0,7,68.8976,-59,-4.916666666666667
2000-09-01 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,49.5,20000901,52.3,52.1,53,50,0.7,41,94.4882,-2.799999999999997,-3.999999999999996
2000-09-01 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,4.1,20000901,4,4,4.1,3.9,,44,87.4016,0.09999999999999964,
2000-09-01 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,-105,20000901,-23,-11,125,-90,51.0,44,98.4252,-82,-1.607843137254902
2000-09-01 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,107.3,20000901,107.8,107.9,110,105,0.6,18,92.9134,-0.5,-0.8333333333333334
2000-09-01 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,56.2,20000901,60,60.4,65,56.4,2.3,9,71.6535,-3.799999999999997,-1.6521739130434772
2000-09-07 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,0.3,20000907,0.5,0.4,0.8,-0.2,0.3,7,80.315,-0.2,-0.6666666666666667
2000-09-07 00:00:00,INJCJC Index,US Initial Jobless Claims SA,316,20000907,315,314.1,325,300,5.0,21,97.6378,1,0.2
2000-09-08 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,9.4,20000908,10,9.733,13,4,1.5590000000000002,33,38.5827,-0.5999999999999996,-0.38486209108402797
2000-09-13 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,0.2,20000913,0.4,0.4,0.9,0,0.3,21,76.8504,-0.2,-0.6666666666666667
2000-09-14 00:00:00,INJCJC Index,US Initial Jobless Claims SA,324,20000914,315,315.6,325,309,4.0,20,97.6378,9,2.25
2000-09-15 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.2,20000915,0.2,0.2,0.3,0.1,,46,76.378,0.0,
2000-09-15 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,172.7,20000915,,,,,,,36.2205,,
2000-09-15 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,-0.1,20000915,0.2,0.2,0.4,0,0.1,46,95.2756,-0.30000000000000004,-3.0000000000000004
2000-09-15 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,82.3,20000915,82,82.0262,82.5,81.5,0.2,42,63.7795,0.29999999999999716,1.4999999999999858
2000-09-15 00:00:00,IP CHNG Index,US Industrial Production MOM SA,0.3,20000915,0,0,0.5,-0.6,0.2,46,90.0,0.3,1.4999999999999998
2000-09-15 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,0.2,20000915,0.5,0.5,0.8,0.3,0.1,37,37.7953,-0.3,-2.9999999999999996
2000-09-20 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-31.9,20000920,-31,-30.982,-29,-33,0.8,40,83.4646,-0.8999999999999986,-1.1249999999999982
2000-09-21 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,-10.4,20000921,-9.5,-7.396,5,-15,4.8,29,75.5906,-0.9000000000000004,-0.18750000000000008
2000-09-21 00:00:00,INJCJC Index,US Initial Jobless Claims SA,308,20000921,317,316.8,330,310,5.0,24,97.6378,-9,-1.8
2000-09-21 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,8.2,20000921,8,8.7,20,3,3.9,26,77.4803,0.1999999999999993,0.0512820512820511
2000-09-26 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,141.9,20000926,141,141.1,143.4,139,1.0,38,93.7008,0.9000000000000057,0.9000000000000057
2000-09-27 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,2.9,20000927,2.5,2.6,8,0.3,1.4,40,91.3386,0.3999999999999999,0.28571428571428564
2000-09-28 00:00:00,INJCJC Index,US Initial Jobless Claims SA,287,20000928,310,312.6,330,305,4.0,20,97.6378,-23,-5.75
2000-09-28 00:00:00,GDP CQOQ Index,GDP US Chained 2012 Dollars QoQ SAAR,5.6,20000928,5.3,5.4,5.5,5.2,0.1,42,96.063,0.2999999999999998,2.9999999999999982
2000-09-29 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,106.8,20000929,108.8,108.5,109,108,0.4,20,92.9134,-2.0,-5.0
2000-09-29 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,51.4,20000929,49,48.8,51.8,46,1.3,29,81.1024,2.3999999999999986,1.846153846153845
2000-10-02 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,58.1,20001002,59.8,59.9,63,56.5,2.1,12,71.6535,-1.6999999999999957,-0.8095238095238074
2000-10-02 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,49.9,20001002,50.2,50.3,51,49,0.6,37,94.4882,-0.30000000000000426,-0.5000000000000071
2000-10-03 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,-0.1,20001003,-0.1,-0.1,0.1,-0.3,0.1,31,82.6772,0.0,0.0
2000-10-03 00:00:00,FDTR Index,Federal Funds Target Rate - Upper Bound,6.5,20001003,6.5,6.5,6.5,6.5,,59,96.8504,0.0,
2000-10-03 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,893,20001003,900,899.45,948,850,20.0,45,92.3077,-7,-0.35
2000-10-04 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,2,20001004,1.8,1.8,3.2,0.9,0.5,41,84.252,0.19999999999999996,0.3999999999999999
2000-10-05 00:00:00,INJCJC Index,US Initial Jobless Claims SA,299,20001005,300,298.8,310,285,6.0,22,97.6378,-1,-0.16666666666666666
2000-10-06 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,-66,20001006,0,-1,15,-15,10.0,9,68.8976,-66,-6.6
2000-10-06 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,3.9,20001006,4.1,4.1,4.2,4,,45,87.4016,-0.19999999999999973,
2000-10-06 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,13.4,20001006,10,9.782,15,7,1.415,35,38.5827,3.4000000000000004,2.402826855123675
2000-10-06 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,252,20001006,230,242,350,150,35.0,46,98.4252,22,0.6285714285714286
2000-10-11 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,0.6,20001011,0.5,0.5,0.8,0,0.2,12,80.315,0.09999999999999998,0.4999999999999999
2000-10-12 00:00:00,INJCJC Index,US Initial Jobless Claims SA,306,20001012,301.5,301.5,310,285,4.0,22,97.6378,4.5,1.125
2000-10-12 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,1.5,20001012,0.5,0.6,1,-0.1,0.3,20,76.8504,1.0,3.3333333333333335
2000-10-16 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,0.7,20001016,0.4,0.4,0.6,0.1,0.1,29,37.7953,0.29999999999999993,2.999999999999999
2000-10-17 00:00:00,IP CHNG Index,US Industrial Production MOM SA,0.2,20001017,0.1,0.11,0.4,-0.2,0.2,42,90.0,0.1,0.5
2000-10-17 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,82.2,20001017,82.15,82.1444,82.6,81.7,0.2,37,63.7795,0.04999999999999716,0.2499999999999858
2000-10-18 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,0.5,20001018,0.4,0.4,0.6,0.2,0.1,46,95.2756,0.09999999999999998,0.9999999999999998
2000-10-18 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.3,20001018,0.2,0.2,0.6,0.1,0.1,46,76.378,0.09999999999999998,0.9999999999999998
2000-10-18 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,173.7,20001018,,,,,,0,36.2205,,
2000-10-19 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,-3.8,20001019,6.5,7.04,15,0,3.5,26,77.4803,-10.3,-2.942857142857143
2000-10-19 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-29.4,20001019,-32,-30.433,33,-34.2,0.7,42,83.4646,2.6000000000000014,3.7142857142857166
2000-10-19 00:00:00,INJCJC Index,US Initial Jobless Claims SA,307,20001019,305,302.6,310,295,4.0,21,97.6378,2,0.5
2000-10-24 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,65.8,20001024,61,61.096,65,57.3,1.5,27,75.5906,4.799999999999997,3.199999999999998
2000-10-26 00:00:00,INJCJC Index,US Initial Jobless Claims SA,305,20001026,307,307.3,312,300,4.0,24,97.6378,-2,-0.5
2000-10-27 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,105.8,20001027,106.4,106.1,108,104.4,0.7,22,92.9134,-0.6000000000000085,-0.8571428571428694
2000-10-27 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,1.8,20001027,0.8,0.8,3.2,-1,1.0,44,91.3386,1.0,1.0
2000-10-31 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,135.2,20001031,140,140.2,142.7,138,1.0,40,93.7008,-4.800000000000011,-4.800000000000011
2000-10-31 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,48.7,20001031,50.5,50.4,52,48,0.9,30,81.1024,-1.7999999999999972,-1.999999999999997
2000-10-31 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,946,20001031,900,894.38,925,850,14.0,45,92.3077,46,3.2857142857142856
2000-11-01 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,48.3,20001101,49.5,49.5,51,47,0.7,46,94.4882,-1.2000000000000028,-1.7142857142857184
2000-11-01 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,56.5,20001101,57.8,58.1,64,53,2.1,13,71.6535,-1.2999999999999972,-0.6190476190476176
2000-11-02 00:00:00,INJCJC Index,US Initial Jobless Claims SA,308,20001102,308,293.5,310,,3.0,21,97.6378,0,0.0
2000-11-02 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,0,20001102,0,0,0.2,-0.2,0.1,34,82.6772,0,0.0
2000-11-03 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,0,20001103,-10,-4,35,-25,11.0,7,68.8976,10,0.9090909090909091
2000-11-03 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,137,20001103,175,182,270,120,28.0,46,98.4252,-38,-1.3571428571428572
2000-11-03 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,3.9,20001103,4,4,4.1,3.8,0.1,45,87.4016,-0.10000000000000009,-1.0000000000000009
2000-11-03 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,1.6,20001103,1.1,1,1.7,-0.2,0.4,36,84.252,0.5,1.25
2000-11-07 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,6.4,20001107,10.5,10.555,13,8,1.338,34,38.5827,-4.1,-3.064275037369207
2000-11-08 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,0.2,20001108,0.5,0.6,1,0.3,0.2,12,80.315,-0.3,-1.4999999999999998
2000-11-08 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,-0.5,20001108,0.3,0.2,1,-0.6,0.4,24,76.8504,-0.8,-2.0
2000-11-09 00:00:00,INJCJC Index,US Initial Jobless Claims SA,344,20001109,310,309.8,320,300,5.0,25,97.6378,34,6.8
2000-11-15 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,82.1,20001115,82,82.05,82.3,81.9,0.1,43,63.7795,0.09999999999999432,0.9999999999999432
2000-11-15 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,0.1,20001115,0.3,0.3,0.6,0.1,0.1,36,37.7953,-0.19999999999999998,-1.9999999999999998
2000-11-15 00:00:00,IP CHNG Index,US Industrial Production MOM SA,-0.1,20001115,0.1,0.13,0.4,-0.1,0.1,45,90.0,-0.2,-2.0
2000-11-15 00:00:00,FDTR Index,Federal Funds Target Rate - Upper Bound,6.5,20001115,6.5,6.5,6.5,6.5,,44,96.8504,0.0,
2000-11-16 00:00:00,INJCJC Index,US Initial Jobless Claims SA,326,20001116,315,317.5,335,292,10.0,20,97.6378,11,1.1
2000-11-16 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,5.2,20001116,-1,-1.32,5,-6,3.0,27,77.4803,6.2,2.066666666666667
2000-11-16 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.2,20001116,0.2,0.2,0.2,0,,45,76.378,0.0,
2000-11-16 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,0.2,20001116,0.2,0.2,0.3,0,0.1,45,95.2756,0.0,0.0
2000-11-16 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,174,20001116,,,,,,1,36.2205,,
2000-11-21 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,-11.3,20001121,-14,-14.3,-10.5,-20,2.3,26,75.5906,2.6999999999999993,1.1739130434782608
2000-11-21 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-34.3,20001121,-30.7,-30.56,-28,-32,0.9,41,83.4646,-3.599999999999998,-3.9999999999999973
2000-11-22 00:00:00,INJCJC Index,US Initial Jobless Claims SA,336,20001122,320,320.1,340,300,8.0,22,97.6378,16,2.0
2000-11-22 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,107.6,20001122,106.6,105.4,107.7,104,0.8,23,92.9134,1.0,1.25
2000-11-28 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,-5.5,20001128,-1,-1.6,1,-4.3,1.4,38,91.3386,-4.5,-3.2142857142857144
2000-11-28 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,133.5,20001128,136,136.44,142.2,131,2.5,32,93.7008,-2.5,-1.0
2000-11-30 00:00:00,INJCJC Index,US Initial Jobless Claims SA,358,20001130,330,332.4,360,320,12.0,14,97.6378,28,2.3333333333333335
2000-11-30 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,41.7,20001130,48.9,48.8,51,47.5,0.8,29,81.1024,-7.199999999999996,-8.999999999999995
2000-12-01 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,47.7,20001201,48,47.7,49.5,43,1.2,44,94.4882,-0.29999999999999716,-0.24999999999999764
2000-12-01 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,56.6,20001201,55,55.3,58,53,1.4,15,71.6535,1.6000000000000014,1.142857142857144
2000-12-04 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,-0.2,20001204,-0.1,-0.1,0,-0.4,0.1,31,82.6772,-0.1,-1.0
2000-12-04 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,928,20001204,915,912.74,940,880,14.0,41,92.3077,13,0.9285714285714286
2000-12-05 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,-3.3,20001205,-3,-2.6,-0.2,-3.5,0.9,39,84.252,-0.2999999999999998,-0.33333333333333315
2000-12-07 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,16.6,20001207,8,7.9,12,5,1.675,35,38.5827,8.600000000000001,5.134328358208956
2000-12-07 00:00:00,INJCJC Index,US Initial Jobless Claims SA,352,20001207,344.5,344.2,360,330,8.0,27,97.6378,7.5,0.9375
2000-12-08 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,1,20001208,-12,-17,2,-65,7.0,10,68.8976,13,1.8571428571428572
2000-12-08 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,4,20001208,4,4,4.1,3.9,0.1,49,87.4016,0,0.0
2000-12-08 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,94,20001208,147,143,200,70,26.0,50,98.4252,-53,-2.0384615384615383
2000-12-11 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,0.3,20001211,0.4,0.4,0.7,0.2,0.1,15,80.315,-0.10000000000000003,-1.0000000000000002
2000-12-13 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,0.2,20001213,0.2,0.2,0.6,-0.3,0.2,18,76.8504,0.0,0.0
2000-12-14 00:00:00,INJCJC Index,US Initial Jobless Claims SA,320,20001214,350,347,360,325,8.0,14,97.6378,-30,-3.75
2000-12-14 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,0.6,20001214,0.4,0.4,0.6,0.1,0.1,33,37.7953,0.19999999999999996,1.9999999999999996
2000-12-15 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.3,20001215,0.2,0.2,0.3,0.1,,43,76.378,0.09999999999999998,
2000-12-15 00:00:00,IP CHNG Index,US Industrial Production MOM SA,-0.2,20001215,0,-0.02,0.3,-0.3,0.2,39,90.0,-0.2,-1.0
